CUSTOMER;PRODOTTO;YW;START_DATE;END_DATE;PriceUnits;PriceVolume;Units;Volume;Value;WD
Customer A;BABY DRY DWCT;2019-23;43619;43625;6,554707792;68,08937605;616;59,3;4037,7;53
Customer A;BABY DRY DWCT;2019-24;43626;43632;6,70060423;69,52664577;331;31,9;2217,9;37
Customer A;BABY DRY DWCT;2019-25;43633;43639;6,751136364;68,48414986;352;34,7;2376,4;32
Customer A;BABY DRY DWCT;2019-26;43640;43646;6,748019802;68,04159734;606;60,1;4089,3;46
Customer A;BABY DRY DWCT;2019-27;43647;43653;6,8085209;69,08482871;622;61,3;4234,9;52
Customer A;BABY DRY DWCT;2019-28;43654;43660;6,810828025;68,32587859;628;62,6;4277,2;48
Customer A;BABY DRY DWCT;2019-29;43661;43667;6,782743363;66,35930736;452;46,2;3065,8;40
Customer A;BABY DRY DWCT;2019-30;43668;43674;6,791587302;64,92716237;630;65,9;4278,7;38
Customer A;BABY DRY DWCT;2019-31;43675;43681;6,742007435;65,00358423;269;27,9;1813,6;23
Customer A;BABY DRY DWCT;2019-32;43682;43688;6,70362173;65,07226563;497;51,2;3331,7;44
Customer A;BABY DRY DWCT;2019-33;43689;43695;6,668715084;66,19408503;537;54,1;3581,1;48
Customer A;BABY DRY DWCT;2019-34;43696;43702;6,708;65,92628993;400;40,7;2683,2;35
Customer A;BABY DRY DWCT;2019-35;43703;43709;6,611255411;63,63333333;231;24;1527,2;22
Customer A;BABY DRY DWCT;2019-36;43710;43716;6,657264957;66,00847458;234;23,6;1557,8;22
Customer A;BABY DRY DWCT;2019-37;43717;43723;6,676305221;66,09940358;498;50,3;3324,8;42
Customer A;BABY DRY DWCT;2019-38;43724;43730;6,784990253;67,84990253;513;51,3;3480,7;47
Customer A;BABY DRY DWCT;2019-39;43731;43737;4,999033505;50,30365247;4656;462,7;23275,5;93
Customer A;BABY DRY DWCT;2019-40;43738;43744;4,999673935;50,25276526;4907;488,2;24533,4;92
Customer A;BABY DRY DWCT;2019-41;43745;43751;4,999361751;50,60498385;4387;433,4;21932,2;91
Customer A;BABY DRY DWCT;2019-42;43752;43758;5,553826955;56,43026205;1202;118,3;6675,7;65
Customer A;BABY DRY DWCT;2019-43;43759;43765;4,918317636;49,44009141;3079;306,3;15143,5;85
Customer A;BABY DRY DWCT;2019-44;43766;43772;4,939262934;49,14880113;1411;141,8;6969,3;68
Customer A;BABY DRY DWCT;2019-45;43773;43779;6,702749141;65,01666667;291;30;1950,5;26
Customer A;BABY DRY DWCT;2019-46;43780;43786;6,685822785;65,85785536;395;40,1;2640,9;30
Customer A;BABY DRY DWCT;2019-47;43787;43793;6,81942446;67,06839623;417;42,4;2843,7;37
Customer A;BABY DRY DWCT;2019-48;43794;43800;5,003769589;50,10135708;2361;235,8;11813,9;86
Customer A;BABY DRY DWCT;2019-49;43801;43807;5,000518293;49,55196375;3280;331;16401,7;89
Customer A;BABY DRY DWCT;2019-50;43808;43814;5,881099656;58,40955631;291;29,3;1711,4;26
Customer A;BABY DRY DWCT;2019-51;43815;43821;6,886285714;67,70224719;175;17,8;1205,1;17
Customer A;BABY DRY DWCT;2019-52;43822;43828;6,887984496;68,61389961;258;25,9;1777,1;24
Customer A;BABY DRY DWCT;2020-01;43829;43835;6,910958904;68,79545455;219;22;1513,5;25
Customer A;BABY DRY DWCT;2020-02;43836;43842;6,900649351;71,80405405;154;14,8;1062,7;21
Customer A;BABY DRY DWCT;2020-03;43843;43849;6,891616766;69,75151515;167;16,5;1150,9;16
Customer A;BABY DRY DWCT;2020-04;43850;43856;6,788319088;68,4683908;351;34,8;2382,7;31
Customer A;BABY DRY DWCT;2020-05;43857;43863;6,677567568;65,71010638;370;37,6;2470,7;32
Customer A;BABY DRY DWCT;2020-06;43864;43870;6,75380117;67,93529412;171;17;1154,9;17
Customer A;BABY DRY DWCT;2020-07;43871;43877;6,710734463;64,90710383;177;18,3;1187,8;17
Customer A;BABY DRY DWCT;2020-08;43878;43884;6,509278351;65,77083333;194;19,2;1262,8;19
Customer A;BABY DRY DWCT;2020-09;43885;43891;6,559836066;66,27743271;488;48,3;3201,2;39
Customer A;BABY DRY DWCT;2020-10;43892;43898;5,636726272;57,55477528;727;71,2;4097,9;51
Customer A;BABY DRY DWCT;2020-11;43899;43905;4,953394824;51,19994703;3903;377,6;19333,1;87
Customer A;BABY DRY DWCT;2020-12;43906;43912;4,947779022;51,11878133;2679;259,3;13255,1;77
Customer A;BABY DRY DWCT;2020-13;43913;43919;5,327570093;54,42004773;856;83,8;4560,4;47
Customer A;BABY DRY DWCT;2020-14;43920;43926;5,518911175;55,66763006;698;69,2;3852,2;40
Customer A;BABY DRY DWCT;2020-15;43927;43933;4,988679245;50,7648;636;62,5;3172,8;41
Customer A;BABY DRY DWCT;2020-16;43934;43940;4,982020202;50,43149284;495;48,9;2466,1;33
Customer A;BABY DRY DWCT;2020-17;43941;43947;4,986521739;49,01282051;460;46,8;2293,8;33
Customer A;BABY DRY DWCT;2020-18;43948;43954;4,990040816;49,90040816;1225;122,5;6112,8;54
Customer A;BABY DRY DWCT;2020-19;43955;43961;4,988438881;49,99483395;1358;135,5;6774,3;63
Customer A;BABY DRY DWCT;2020-20;43962;43968;4,98639576;50,04078014;566;56,4;2822,3;37
Customer A;BABY DRY DWCT;2020-21;43969;43975;4,985923218;49,22924188;547;55,4;2727,3;36
Customer A;BABY DRY DWCT;2020-22;43976;43982;4,992981366;49,867866;1610;161,2;8038,7;64
Customer A;BABY DRY DWCT;2020-23;43983;43989;4,995702479;49,58818704;1210;121,9;6044,8;60
Customer A;BABY DRY DWCT;2020-24;43990;43996;4,997292724;49,22333333;591;60;2953,4;42
Customer A;BABY DRY DWCT;2020-25;43997;44003;4,994214876;48,24750499;484;50,1;2417,2;37
Customer A;BABY DRY DWCT;2020-26;44004;44010;5,005656109;49,05764967;442;45,1;2212,5;36
Customer A;BABY DRY DWCT;2020-27;44011;44017;5,000803213;49,60956175;996;100,4;4980,8;57
Customer A;BABY DRY DWCT;2020-28;44018;44024;4,996582031;48,49763033;1024;105,5;5116,5;56
Customer A;BABY DRY DWCT;2020-29;44025;44031;5,003325416;47,01785714;842;89,6;4212,8;48
Customer A;BABY DRY DWCT;2020-30;44032;44038;5,003019538;47,49915683;563;59,3;2816,7;38
Customer A;BABY DRY DWCT;2020-31;44039;44045;5,00326087;47,78200692;276;28,9;1380,9;22
Customer A;BABY DRY DWCT;2020-32;44046;44052;5,001746725;48,32911392;229;23,7;1145,4;22
Customer A;BABY DRY DWCT;2020-33;44053;44059;5,002564103;47,97540984;351;36,6;1755,9;31
Customer A;BABY DRY DWCT;2020-34;44060;44066;5,010288066;47,37354086;486;51,4;2435;36
Customer A;BABY DRY DWCT;2020-35;44067;44073;5,014124294;48,36512262;354;36,7;1775;31
Customer A;BABY DRY DWCT;2020-36;44074;44080;5,01875;48,30075188;128;13,3;642,4;15
Customer A;BABY DRY DWCT;2020-37;44081;44087;5,014197531;49,83435583;162;16,3;812,3;13
Customer A;BABY DRY DWCT;2020-38;44088;44094;5,027941176;46,99656357;272;29,1;1367,6;23
Customer A;BABY DRY DWCT;2020-39;44095;44101;5,003859649;49,00687285;285;29,1;1426,1;19
Customer A;BABY DRY DWCT;2020-40;44102;44108;5,017419355;47,13333333;155;16,5;777,7;12
Customer A;BABY DRY DWCT;2020-41;44109;44115;5,040425532;49,35416667;94;9,6;473,8;12
Customer A;BABY DRY DWCT;2020-42;44116;44122;5,040740741;48,03529412;81;8,5;408,3;7
Customer A;BABY DRY DWCT;2020-43;44123;44129;5,038947368;49,86458333;95;9,6;478,7;9
Customer A;BABY DRY DWCT;2020-44;44130;44136;5,029245283;49,36111111;106;10,8;533,1;10
Customer A;BABY DRY DWCT;2020-45;44137;44143;5,018994413;47,53439153;179;18,9;898,4;17
Customer A;BABY DRY DWCT;2020-46;44144;44150;5,002054795;48,36423841;146;15,1;730,3;14
Customer A;BABY DRY DWCT;2020-47;44151;44157;5,044370861;47,90566038;151;15,9;761,7;13
Customer A;BABY DRY DWCT;2020-48;44158;44164;5,046808511;47,44;47;5;237,2;3
Customer A;BABY DRY DWCT;2020-49;44165;44171;5,034246575;48,35526316;73;7,6;367,5;6
Customer A;BABY DRY DWCT;2020-50;44172;44178;5,04494382;50,4494382;89;8,9;449;6
Customer A;BABY DRY DWCT;2020-51;44179;44185;5,034615385;47,6;52;5,5;261,8;4
Customer A;BABY DRY DWCT;2020-52;44186;44192;5,022222222;49,13043478;45;4,6;226;4
Customer A;BABY DRY DWCT;2021-00;44193;44199;4,992857143;49,05263158;56;5,7;279,6;4
Customer A;BABY DRY DWCT;2021-01;44200;44206;5,032394366;51,04285714;71;7;357,3;6
Customer A;BABY DRY DWCT;2021-02;44207;44213;5,025503356;48,94117647;149;15,3;748,8;8
Customer A;BABY DRY DWCT;2021-03;44214;44220;5,019444444;48,18666667;72;7,5;361,4;5
Customer A;BABY DRY DWCT;2021-04;44221;44227;5,027659574;47,26;47;5;236,3;4
Customer A;BABY DRY DWCT;2021-05;44228;44234;5,023913043;47,16326531;46;4,9;231,1;5
Customer A;BABY DRY DWCT;2021-06;44235;44241;5,01978022;49,65217391;91;9,2;456,8;6
Customer A;BABY DRY DWCT;2021-07;44242;44248;5,033333333;49,00877193;111;11,4;558,7;8
Customer A;BABY DRY DWCT;2021-08;44249;44255;4,125;41,49700599;168;16,7;693;12
Customer A;BABY DRY DWCT;2021-09;44256;44262;4,0275;38,35714286;120;12,6;483,3;6
Customer A;BABY DRY DWCT;2021-10;44263;44269;4,021;38,66346154;100;10,4;402,1;5
Customer A;BABY DRY DWCT;2021-11;44270;44276;4,032098765;38,42352941;81;8,5;326,6;5
Customer A;BABY DRY DWCT;2021-12;44277;44283;4,024390244;40,74074074;82;8,1;330;5
Customer A;BABY DRY DWCT;2021-13;44284;44290;4,034;39,94059406;100;10,1;403,4;7
Customer A;BABY DRY DWCT;2021-14;44291;44297;3,975892857;39,40707965;112;11,3;445,3;6
Customer A;BABY DRY DWCT;2021-15;44298;44304;4,053333333;37,60824742;90;9,7;364,8;7
Customer A;BABY DRY DWCT;2021-16;44305;44311;4,074626866;38,45070423;67;7,1;273;6
Customer A;BABY DRY DWCT;2021-17;44312;44318;4,055555556;38,42105263;108;11,4;438;7
Customer A;BABY DRY DWCT;2021-18;44319;44325;3,997368421;38,4556962;76;7,9;303,8;7
Customer A;BABY DRY DWCT;2021-19;44326;44332;4,051162791;40,04597701;86;8,7;348,4;6
Customer A;BABY DRY DWCT;2021-20;44333;44339;4,07254902;37,08928571;51;5,6;207,7;5
Customer A;BABY DRY DWCT;2021-21;44340;44346;4,075;40,75;32;3,2;130,4;3
Customer A;BABY DRY DWCT;2021-22;44347;44353;4,076595745;38,32;47;5;191,6;5
Customer A;BABY DRY DWCT;2021-23;44354;44360;4,064516129;37,05882353;31;3,4;126;4
Customer A;BABY DRY DWCT;2021-24;44361;44367;4,02962963;37,51724138;27;2,9;108,8;3
Customer A;BABY DRY DWCT;2021-25;44368;44374;4,12;41,2;15;1,5;61,8;2
Customer A;BABY DRY DWCT;2021-26;44375;44381;4,035294118;38,11111111;17;1,8;68,6;2
Customer A;BABY DRY DWCT;2021-27;44382;44388;4,051351351;40,51351351;37;3,7;149,9;2
Customer A;BABY DRY DWCT;2021-28;44389;44395;4,013636364;36,79166667;22;2,4;88,3;2
Customer A;BABY DRY DWCT;2021-29;44396;44402;4,014285714;35,125;14;1,6;56,2;2
Customer A;BABY DRY DWCT;2021-30;44403;44409;4,042857143;35,375;14;1,6;56,6;1
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-29;43661;43667;8,903;55,16109046;500;80,7;4451,5;45
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-30;43668;43674;8,902770083;55,22164948;361;58,2;3213,9;30
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-31;43675;43681;8,897997597;55,07759048;2497;403,4;22218,3;91
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-32;43682;43688;8,900825472;54,99380692;1696;274,5;15095,8;83
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-33;43689;43695;8,89441201;54,82982005;1199;194,5;10664,4;66
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-34;43696;43702;9,342857143;57,67559055;1568;254;14649,6;71
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-35;43703;43709;9,297844037;56,80857623;2180;356,8;20269,3;76
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-36;43710;43716;9,237061669;56,29366249;1654;271,4;15278,1;76
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-37;43717;43723;9,890226337;59,70993789;972;161;9613,3;68
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-38;43724;43730;9,867288557;59,2922272;804;133,8;7933,3;61
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-39;43731;43737;9,89699115;59,424017;565;94,1;5591,8;50
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-40;43738;43744;9,870057582;59,24308756;521;86,8;5142,3;45
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-41;43745;43751;9,876219512;58,89818182;328;55;3239,4;34
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-42;43752;43758;9,877862595;58,95216401;262;43,9;2588;32
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-43;43759;43765;9,914795918;58,53313253;196;33,2;1943,3;25
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-44;43766;43772;9,872670807;59,30970149;161;26,8;1589,5;19
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-45;43773;43779;9,891666667;58,61728395;144;24,3;1424,4;18
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-46;43780;43786;9,991044776;58,4628821;134;22,9;1338,8;17
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-47;43787;43793;9,916091954;59,0890411;87;14,6;862,7;10
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-48;43794;43800;9,920792079;57,91907514;101;17,3;1002;13
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-49;43801;43807;9,883116883;57,65151515;77;13,2;761;15
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-50;43808;43814;9,984057971;58,38135593;69;11,8;688,9;10
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-51;43815;43821;9,874603175;58,68867925;63;10,6;622,1;9
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2019-52;43822;43828;10,03783784;58,03125;37;6,4;371,4;7
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-01;43829;43835;9,872222222;57,32258065;54;9,3;533,1;10
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-02;43836;43842;9,946938776;58,72289157;49;8,3;487,4;7
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-03;43843;43849;9,973529412;58,46551724;34;5,8;339,1;8
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-04;43850;43856;9,98;57,57692308;45;7,8;449,1;7
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-05;43857;43863;9,993103448;59,14285714;29;4,9;289,8;6
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-06;43864;43870;9,996551724;57,98;29;5;289,9;6
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-07;43871;43877;9,979166667;59,875;24;4;239,5;2
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-08;43878;43884;10,01538462;62;26;4,2;260,4;2
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-09;43885;43891;10,02380952;58,47222222;21;3,6;210,5;3
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-10;43892;43898;10,00952381;58,38888889;21;3,6;210,2;2
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-11;43899;43905;10,02;58,94117647;10;1,7;100,2;2
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-12;43906;43912;10;57,14285714;4;0,7;40;1
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-13;43913;43919;12,05454545;66,3;11;2;132,6;2
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-14;43920;43926;12,01428571;70,08333333;7;1,2;84,1;1
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-15;43927;43933;11,75462963;72,13068182;108;17,6;1269,5;14
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-16;43934;43940;11,83934783;72,32536521;460;75,3;5446,1;49
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-17;43941;43947;11,82138554;72,41143911;664;108,4;7849,4;44
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-18;43948;43954;11,86784409;72,65846383;821;134,1;9743,5;61
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-19;43955;43961;11,88177481;72,94727592;1048;170,7;12452,1;66
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-20;43962;43968;9,10400174;55,62078129;2299;376,3;20930,1;85
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-21;43969;43975;8,894668246;54,41241846;2532;413,9;22521,3;89
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-22;43976;43982;10,37878459;63,6966367;1843;300,3;19128,1;84
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-23;43983;43989;10,8910621;66,75667022;1723;281,1;18765,3;84
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-24;43990;43996;8,453481393;51,34341961;4998;822,9;42250,5;98
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-25;43997;44003;8,420856412;51,1418036;4694;772,9;39527,5;97
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-26;44004;44010;8,484953806;51,51943369;4546;748,7;38572,6;95
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-27;44011;44017;10,31747101;63,06563;2673;437,3;27578,6;93
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-28;44018;44024;10,89088847;66,37419355;2645;434;28806,4;91
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-29;44025;44031;10,8960052;66,28887572;3079;506,1;33548,8;95
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-30;44032;44038;10,18987109;61,96080627;3258;535,8;33198,6;92
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-31;44039;44045;8,524668588;51,83516355;5205;856;44370,9;98
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-32;44046;44052;8,525141015;51,71550776;4964;818,3;42318,8;96
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-33;44053;44059;10,24210929;62,16048237;2617;431,2;26803,6;90
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-34;44060;44066;10,83890687;65,77132882;2781;458,3;30143;89
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-35;44067;44073;10,84788842;65,81664316;2581;425,4;27998,4;90
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-36;44074;44080;8,466130044;51,5643703;4783;785,3;40493,5;95
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-37;44081;44087;8,441247834;51,2829692;4616;759,8;38964,8;95
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-38;44088;44094;10,32921847;62,76686454;2252;370,6;23261,4;86
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-39;44095;44101;10,87392822;66,36172802;2006;328,7;21813,1;88
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-40;44102;44108;10,88304272;66,55745135;2294;375,1;24965,7;89
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-41;44109;44115;10,87466216;66,13530966;2072;340,7;22532,3;85
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-42;44116;44122;8,443588163;51,67463212;4866;795,1;41086,5;96
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-43;44123;44129;8,405253195;51,31551575;4226;692,2;35520,6;95
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-44;44130;44136;8,430056613;51,52437874;3886;635,8;32759,2;93
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-45;44137;44143;9,52231906;58,16990741;2639;432;25129,4;89
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-46;44144;44150;9,454161736;57,68062575;2535;415,5;23966,3;90
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-47;44151;44157;9,467774736;57,53113118;2557;420,8;24209,1;90
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-48;44158;44164;6,618168133;40,30073332;17272;2836,4;114309;100
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-49;44165;44171;8,099781957;49,36561462;3669;602;29718,1;90
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-50;44172;44178;10,64390582;65,4777052;2166;352,1;23054,7;84
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-51;44179;44185;8,477333604;52,0123257;4928;803,2;41776,3;97
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2020-52;44186;44192;8,465435209;52,09610748;3573;580,6;30247;94
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-00;44193;44199;8,889644701;54,5132216;3293;537;29273,6;92
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-01;44200;44206;9,50790527;58,36343161;2998;488,4;28504,7;92
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-02;44207;44213;10,87905255;66,77691958;2702;440,2;29395,2;90
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-03;44214;44220;8,815176836;54,23589192;5146;836,4;45362,9;97
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-04;44221;44227;8,392874464;51,59293659;5361;872,1;44994,2;97
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-05;44228;44234;8,432966801;51,92643229;4729;768;39879,5;97
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-06;44235;44241;9,504048698;58,49154905;3532;573,9;33568,3;94
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-07;44242;44248;10,86494965;66,95298329;2582;419;28053,3;91
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-08;44249;44255;10,84302703;67,25391149;2775;447,4;30089,4;90
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-09;44256;44262;8,87648943;54,91228534;4683;757;41568,6;96
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-10;44263;44269;8,418322681;52,03376033;5163;835,3;43463,8;96
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-11;44270;44276;8,398579987;51,81001916;4507;730,6;37852,4;96
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-12;44277;44283;9,403247405;58,14013662;2987;483,1;28087,5;91
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-13;44284;44290;10,87788112;67,13501373;2473;400,7;26901;89
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-14;44291;44297;10,87747849;67,39800649;2673;431,4;29075,5;87
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-15;44298;44304;10,86662176;67,20058321;2969;480,1;32263;95
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-16;44305;44311;10,872397;67,43159117;2670;430,5;29029,3;91
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-17;44312;44318;10,88955017;67,5049335;2890;466,2;31470,8;90
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-18;44319;44325;10,88927254;67,29376424;2983;482,7;32482,7;92
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-19;44326;44332;10,87405355;67,26923077;3249;525,2;35329,8;94
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-20;44333;44339;7,699229194;47,75995517;8303;1338,5;63926,7;99
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-21;44340;44346;8,810025818;54,31622231;4648;753,9;40949;95
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-22;44347;44353;10,85982483;67,19580584;2626;424,4;28517,9;90
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-23;44354;44360;10,86255799;67,08246368;3018;488,7;32783,2;92
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-24;44361;44367;9,278301698;57,34489998;5005;809,8;46437,9;97
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-25;44368;44374;8,898703544;54,74159932;5785;940,4;51479;97
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-26;44375;44381;8,896551724;54,79025003;5887;955,9;52374;98
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-27;44382;44388;9,625552421;59,06967686;4254;693,2;40947,1;97
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-28;44389;44395;10,71906867;65,95901342;3393;551,4;36369,8;94
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-29;44396;44402;10,22912729;63,06442769;3598;583,6;36804,4;91
Customer A;BABY DRY IL MUTANDINO 2 X DWCT;2021-30;44403;44409;8,896587447;54,20532178;4923;808;43797,9;98
Customer A;BABY DRY IL MUTANDINO SP;2018-29;43297;43303;5,410169492;64,81218274;236;19,7;1276,8;26
Customer A;BABY DRY IL MUTANDINO SP;2018-30;43304;43310;4,98997373;59,63945578;2284;191,1;11397,1;91
Customer A;BABY DRY IL MUTANDINO SP;2018-31;43311;43317;4,990007138;59,54855196;2802;234,8;13982;95
Customer A;BABY DRY IL MUTANDINO SP;2018-32;43318;43324;6,214177215;74,75939086;1185;98,5;7363,8;82
Customer A;BABY DRY IL MUTANDINO SP;2018-33;43325;43331;6,779234973;81,29750983;915;76,3;6203;69
